[2021-05-24 16:15:16] INFO: CheckM v1.1.2
[2021-05-24 16:15:16] INFO: checkm taxonomy_wf --threads 24 -x fna life Prokaryote . ../checkmtemp
[2021-05-24 16:15:16] INFO: [CheckM - taxon_set] Generate taxonomic-specific marker set.
[2021-05-24 16:15:18] INFO: Marker set for Prokaryote contains 56 marker genes arranged in 24 sets.
[2021-05-24 16:15:18] INFO: Marker set inferred from 5656 reference genomes.
[2021-05-24 16:15:18] INFO: Marker set written to: ../checkmtemp/Prokaryote.ms
[2021-05-24 16:15:18] INFO: { Current stage: 0:00:02.291 || Total: 0:00:02.291 }
[2021-05-24 16:15:18] INFO: [CheckM - analyze] Identifying marker genes in bins.
[2021-05-24 16:15:19] INFO: Identifying marker genes in 275 bins with 24 threads:
[2021-05-24 16:16:05] INFO: Saving HMM info to file.
[2021-05-24 16:16:05] INFO: { Current stage: 0:00:46.804 || Total: 0:00:49.095 }
[2021-05-24 16:16:05] INFO: Parsing HMM hits to marker genes:
[2021-05-24 16:16:13] INFO: Aligning marker genes with multiple hits in a single bin:
[2021-05-24 16:16:13] INFO: { Current stage: 0:00:08.143 || Total: 0:00:57.239 }
[2021-05-24 16:16:13] INFO: Calculating genome statistics for 275 bins with 24 threads:
[2021-05-24 16:16:14] INFO: { Current stage: 0:00:00.402 || Total: 0:00:57.641 }
[2021-05-24 16:16:14] INFO: [CheckM - qa] Tabulating genome statistics.
[2021-05-24 16:16:14] INFO: Calculating AAI between multi-copy marker genes.
[2021-05-24 16:16:14] INFO: Reading HMM info from file.
[2021-05-24 16:16:14] INFO: Parsing HMM hits to marker genes:
------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id           Marker lineage   # genomes   # markers   # marker sets   0    1    2   3   4   5+   Completeness   Contamination   Strain heterogeneity  
  SRR8168142.3    Prokaryote (-1)      5656         56            24        13   43   0   0   0   0       71.69            0.00               0.00          
  SRR9178161.3    Prokaryote (-1)      5656         56            24        20   36   0   0   0   0       71.64            0.00               0.00          
  ERR598996.53    Prokaryote (-1)      5656         56            24        21   35   0   0   0   0       71.54            0.00               0.00          
  SRR5788074.1    Prokaryote (-1)      5656         56            24        22   34   0   0   0   0       70.08            0.00               0.00          
  SRR9178114.13   Prokaryote (-1)      5656         56            24        22   34   0   0   0   0       69.70            0.00               0.00          
  SRR9178102.7    Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       69.69            0.00               0.00          
  ERR599174.6     Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       68.99            0.00               0.00          
  SRR9178148.7    Prokaryote (-1)      5656         56            24        19   36   1   0   0   0       68.89            0.38              100.00         
  SRR9178514.3    Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       68.20            0.00               0.00          
  SRR9178486.1    Prokaryote (-1)      5656         56            24        20   36   0   0   0   0       67.85            0.00               0.00          
  SRR5902475.3    Prokaryote (-1)      5656         56            24        27   29   0   0   0   0       67.83            0.00               0.00          
  SRR5917873.2    Prokaryote (-1)      5656         56            24        23   33   0   0   0   0       66.95            0.00               0.00          
  ERR599103.13    Prokaryote (-1)      5656         56            24        19   37   0   0   0   0       65.81            0.00               0.00          
  SRR5788031.8    Prokaryote (-1)      5656         56            24        25   31   0   0   0   0       65.69            0.00               0.00          
  SRR6403508.5    Prokaryote (-1)      5656         56            24        22   28   6   0   0   0       65.36            2.94               0.00          
  SRR9178225.8    Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       65.09            0.00               0.00          
  SRR5720310.1    Prokaryote (-1)      5656         56            24        24   32   0   0   0   0       64.61            0.00               0.00          
  ERR599240.6     Prokaryote (-1)      5656         56            24        23   33   0   0   0   0       63.12            0.00               0.00          
  ERR868423.14    Prokaryote (-1)      5656         56            24        22   33   1   0   0   0       62.64            0.38               0.00          
  SRR5788030.16   Prokaryote (-1)      5656         56            24        25   31   0   0   0   0       62.53            0.00               0.00          
  SRR5788467.1    Prokaryote (-1)      5656         56            24        16   39   1   0   0   0       62.47            0.38              100.00         
  SRR9178334.1    Prokaryote (-1)      5656         56            24        24   31   1   0   0   0       62.26            0.38               0.00          
  SRR5720341.5    Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       62.03            0.00               0.00          
  ERR868375.13    Prokaryote (-1)      5656         56            24        33   23   0   0   0   0       61.17            0.00               0.00          
  SRR5788229.5    Prokaryote (-1)      5656         56            24        27   28   1   0   0   0       60.61            2.08               0.00          
  SRR5720277.9    Prokaryote (-1)      5656         56            24        26   30   0   0   0   0       60.34            0.00               0.00          
  SRR6403647.10   Prokaryote (-1)      5656         56            24        25   31   0   0   0   0       60.18            0.00               0.00          
  SRR5720261.1    Prokaryote (-1)      5656         56            24        25   31   0   0   0   0       60.12            0.00               0.00          
  SRR5918625.12   Prokaryote (-1)      5656         56            24        15   41   0   0   0   0       59.83            0.00               0.00          
  ERR1726829.2    Prokaryote (-1)      5656         56            24        16   40   0   0   0   0       59.54            0.00               0.00          
  SRR2981506.35   Prokaryote (-1)      5656         56            24        23   33   0   0   0   0       58.62            0.00               0.00          
  ERR1726701.24   Prokaryote (-1)      5656         56            24        23   31   2   0   0   0       58.52            0.93              50.00          
  ERR4013358.13   Prokaryote (-1)      5656         56            24        27   28   1   0   0   0       58.48            1.04              100.00         
  ERR1726833.2    Prokaryote (-1)      5656         56            24        16   40   0   0   0   0       58.35            0.00               0.00          
  DRR092706.1     Prokaryote (-1)      5656         56            24        18   38   0   0   0   0       57.25            0.00               0.00          
  SRR5720249.8    Prokaryote (-1)      5656         56            24        24   32   0   0   0   0       55.83            0.00               0.00          
  SRR9178121.1    Prokaryote (-1)      5656         56            24        22   34   0   0   0   0       55.49            0.00               0.00          
  ERR594335.69    Prokaryote (-1)      5656         56            24        33   23   0   0   0   0       55.36            0.00               0.00          
  SRR5917650.1    Prokaryote (-1)      5656         56            24        19   36   1   0   0   0       54.88            2.08              100.00         
  SRR5918493.1    Prokaryote (-1)      5656         56            24        19   37   0   0   0   0       54.68            0.00               0.00          
  SRR5918506.10   Prokaryote (-1)      5656         56            24        23   33   0   0   0   0       54.34            0.00               0.00          
  SRR5916730.4    Prokaryote (-1)      5656         56            24        28   28   0   0   0   0       53.65            0.00               0.00          
  SRR9178345.8    Prokaryote (-1)      5656         56            24        30   26   0   0   0   0       52.79            0.00               0.00          
  ERR1726875.19   Prokaryote (-1)      5656         56            24        27   28   1   0   0   0       40.60            0.46              100.00         
  ERR868410.8     Prokaryote (-1)      5656         56            24        43   13   0   0   0   0       31.20            0.00               0.00          
  ERR2098377.12   Prokaryote (-1)      5656         56            24        43   13   0   0   0   0       30.90            0.00               0.00          
------------------------------------------------------------------------------------------------------------------------------------------------------------
[2021-05-24 16:16:22] INFO: { Current stage: 0:00:07.868 || Total: 0:01:05.509 }
